0开课系,1课程号,2课程名,3课序号,4学分,5考试类型,6教师,7周次,8星期,9节次,10校区,11教学楼,12教室,课容量,课余量
电气工程学院,90L132Q,交流调速技术,03,2.0,考试,汤钰鹏* ,1-8周,4,4,主校区,逸夫教学楼,YF513,70,19
电气工程学院,90L132Q,交流调速技术,03,2.0,考试,汤钰鹏* ,1-8周,1,2,主校区,思源楼,SY407,70,19
电气工程学院,90L135Q,机车车辆电气装备技术,01,2.0,考试,刘建强* ,1-8周,5,4,主校区,思源西楼,SX302,90,27
电气工程学院,90L135Q,机车车辆电气装备技术,01,2.0,考试,刘建强* ,1-8周,3,2,主校区,思源楼,SY411,90,27
电气工程学院,90L136Q,电力市场基础,01,2.0,考试,周渝慧* ,1-8周,2,4,主校区,逸夫教学楼,YF510,120,48
电气工程学院,90L136Q,电力市场基础,01,2.0,考试,周渝慧* ,1-8周,5,2,主校区,思源楼,SY207,120,48
电气工程学院,90L137Q,大功率电能变换技术,01,2.0,考试,王琛琛* ,1-8周,2,5,主校区,逸夫教学楼,YF512,70,13
电气工程学院,90L137Q,大功率电能变换技术,01,2.0,考试,王琛琛* ,1-8周,5,5,主校区,逸夫教学楼,YF512,70,13
电气工程学院,90L137Q,大功率电能变换技术,02,2.0,考试,王剑* ,1-8周,2,5,主校区,逸夫教学楼,YF514,70,38
电气工程学院,90L137Q,大功率电能变换技术,02,2.0,考试,王剑* ,1-8周,5,5,主校区,逸夫教学楼,YF514,70,38
电气工程学院,90L206Q,开关电源技术,01,2.0,考试,游小杰* ,1-8周,4,5,主校区,逸夫教学楼,YF408,70,12
电气工程学院,90L206Q,开关电源技术,01,2.0,考试,游小杰* ,1-8周,1,6,主校区,逸夫教学楼,YF408,70,12
电气工程学院,90L206Q,开关电源技术,02,2.0,考试,牛利勇* ,1-8周,1,6,主校区,逸夫教学楼,YF413,70,30
电气工程学院,90L206Q,开关电源技术,02,2.0,考试,牛利勇* ,1-8周,4,5,主校区,逸夫教学楼,YF413,70,30
电气工程学院,90L218Q,牵引供电系统,01,2.0,考试,吴命利* ,1-8周,5,6,主校区,机械楼,Z101,70,51
电气工程学院,90L218Q,牵引供电系统,01,2.0,考试,吴命利* ,1-8周,2,6,主校区,机械楼,Z101,70,51
电气工程学院,90L219Q,接触网原理与技术,01,2.0,考试,刘文正* ,9-16周,2,1,主校区,机械楼,Z201,70,52
电气工程学院,90L219Q,接触网原理与技术,01,2.0,考试,刘文正* ,9-16周,5,1,主校区,机械楼,Z301,70,52
电气工程学院,90L224Q,电力系统自动化,01,2.0,考试,王小君* ,1-8周,2,1,主校区,思源西楼,SX302,70,2
电气工程学院,90L224Q,电力系统自动化,01,2.0,考试,王小君* ,1-8周,4,1,主校区,逸夫教学楼,YF106,70,2
电气工程学院,90L224Q,电力系统自动化,02,2.0,考试,秦芳* ,1-8周,2,1,主校区,思源楼,SY101,70,29
电气工程学院,90L224Q,电力系统自动化,02,2.0,考试,秦芳* ,1-8周,4,1,主校区,逸夫教学楼,YF108,70,29
电气工程学院,90L245Q,电子设计自动化,02,2.0,考试,王昕* ,1-8周,1,5,主校区,逸夫教学楼,YF209,70,2
电气工程学院,90L245Q,电子设计自动化,02,2.0,考试,王昕* ,1-8周,3,5,主校区,逸夫教学楼,YF209,70,2
电气工程学院,90L251Q,风电场建设及防雷接地,01,2.0,考试,张小青* 孙丙香 ,9-16周,1,5,主校区,逸夫教学楼,YF305,110,31
电气工程学院,90L251Q,风电场建设及防雷接地,01,2.0,考试,张小青* 孙丙香 ,9-16周,4,2,主校区,逸夫教学楼,YF305,110,31
电气工程学院,90L280Q,能源经济、技术与管理,01,2.0,考试,周渝慧* ,1-16周,2,6,主校区,逸夫教学楼,YF507,70,67
电气工程学院,90L280Q,能源经济、技术与管理,02,2.0,考试,刘平竹* ,1-16周,4,6,主校区,逸夫教学楼,YF508,70,61
电气工程学院,90L307Q,电力负荷管理与预测,01,2.0,考试,周晖* ,1-16周,1,6,主校区,逸夫教学楼,YF512,70,70
电气工程学院,90S002T,桥牌赏析,01,2.0,考试,张晓冬* ,5-14周上,7,1,主校区,思源楼,SY106,100,0
电气工程学院,90S007T,PLC应用,01,2.0,考试,胡小刚* ,1-16周,2,6,主校区,逸夫教学楼,YF415,70,68
电气工程学院,90S121Q,电测与计量课程设计,01,1.0,考试,王玮* ,1周上,6,1,主校区,,不要教室,350,70
电气工程学院,90S139Q,科研技能训练,01,1.0,考试,刘文正* ,9-16周,2,2,主校区,逸夫教学楼,YF106,71,0
电气工程学院,90S139Q,科研技能训练,02,1.0,考试,郝瑞祥* ,9-16周,2,2,主校区,逸夫教学楼,YF209,70,0
电气工程学院,90S139Q,科研技能训练,03,1.0,考试,高沁翔* ,9-16周,2,2,主校区,逸夫教学楼,YF207,70,0
电气工程学院,90S139Q,科研技能训练,04,1.0,考试,刘建强* ,9-16周,2,2,主校区,逸夫教学楼,YF601,70,36
电气工程学院,90S139Q,科研技能训练,05,1.0,考试,荆龙* ,9-16周,2,2,主校区,逸夫教学楼,YF610,70,11
电气工程学院,90S148Q,专业综合设计,01,2.0,考试,王玮* ,1周上,6,1,主校区,,不要教室,400,129
电气工程学院,94L101Q,模拟与数字电子技术,01,5.0,考试,吕江虹* ,1-16周,1,4,主校区,思源西楼,SX304,100,74
电气工程学院,94L101Q,模拟与数字电子技术,01,5.0,考试,吕江虹* ,1-12周上,5,5,主校区,逸夫教学楼,YF305,100,74
电气工程学院,94L101Q,模拟与数字电子技术,01,5.0,考试,吕江虹* ,1-16周,3,4,主校区,逸夫教学楼,YF305,100,74
电气工程学院,94L101Q,模拟与数字电子技术,02,5.0,考试,宁涛* ,1-12周上,5,5,主校区,逸夫教学楼,YF406,100,0
电气工程学院,94L101Q,模拟与数字电子技术,02,5.0,考试,宁涛* ,1-16周,1,4,主校区,思源西楼,SX106,100,0
电气工程学院,94L101Q,模拟与数字电子技术,02,5.0,考试,宁涛* ,1-16周,3,4,主校区,逸夫教学楼,YF406,100,0
电气工程学院,94L101Q,模拟与数字电子技术,03,5.0,考试,王昕* 叶晶晶 ,1-16周,1,4,主校区,思源西楼,SX301,100,0
电气工程学院,94L101Q,模拟与数字电子技术,03,5.0,考试,王昕* 叶晶晶 ,1-16周,3,4,主校区,思源西楼,SX303,100,0
电气工程学院,94L101Q,模拟与数字电子技术,03,5.0,考试,王昕* 叶晶晶 ,1-12周上,5,5,主校区,思源西楼,SX303,100,0
电气工程学院,94L101Q,模拟与数字电子技术,05,5.0,考试,张秀敏* ,1-16周,1,4,主校区,思源西楼,SX305,100,1
电气工程学院,94L101Q,模拟与数字电子技术,05,5.0,考试,张秀敏* ,1-12周上,5,5,主校区,逸夫教学楼,YF505,100,1
电气工程学院,94L101Q,模拟与数字电子技术,05,5.0,考试,张秀敏* ,1-16周,3,4,主校区,逸夫教学楼,YF606,100,1
电气工程学院,94L111Q,电路基础,01,2.0,考试,宁涛* ,1-16周,2,1,主校区,思源西楼,SX503,70,1
电气工程学院,94L111Q,电路基础,02,2.0,考试,吕江虹* ,1-16周,2,1,主校区,逸夫教学楼,YF610,70,17
电气工程学院,94L112Q,微机原理与接口技术,01,4.0,考试,张维戈* ,"9,11,13,15周上",1,4,主校区,逸夫教学楼,YF609,75,9
电气工程学院,94L112Q,微机原理与接口技术,01,4.0,考试,张维戈* ,1-16周,4,1,主校区,逸夫教学楼,YF609,75,9
电气工程学院,94L112Q,微机原理与接口技术,01,4.0,考试,张维戈* ,1-16周,2,1,主校区,逸夫教学楼,YF609,75,9
电气工程学院,94L112Q,微机原理与接口技术,02,4.0,考试,李杏春* ,1-16周,4,1,主校区,逸夫教学楼,YF611,75,0
电气工程学院,94L112Q,微机原理与接口技术,02,4.0,考试,李杏春* ,"9,11,13,15周上",1,4,主校区,逸夫教学楼,YF611,75,0
电气工程学院,94L112Q,微机原理与接口技术,02,4.0,考试,李杏春* ,1-16周,2,1,主校区,逸夫教学楼,YF611,75,0
电气工程学院,94L112Q,微机原理与接口技术,03,4.0,考试,姜久春* ,"9,11,13,15周上",1,4,主校区,逸夫教学楼,YF613,75,0
电气工程学院,94L112Q,微机原理与接口技术,03,4.0,考试,姜久春* ,1-16周,4,1,主校区,逸夫教学楼,YF613,75,0
电气工程学院,94L112Q,微机原理与接口技术,03,4.0,考试,姜久春* ,1-16周,2,1,主校区,逸夫教学楼,YF613,75,0
电气工程学院,94L112Q,微机原理与接口技术,04,4.0,考试,杨少兵* ,1-16周,4,1,主校区,逸夫教学楼,YF614,75,0
电气工程学院,94L112Q,微机原理与接口技术,04,4.0,考试,杨少兵* ,"9,11,13,15周上",1,4,主校区,逸夫教学楼,YF614,75,0
电气工程学院,94L112Q,微机原理与接口技术,04,4.0,考试,杨少兵* ,1-16周,2,1,主校区,逸夫教学楼,YF614,75,0
电气工程学院,94L112Q,微机原理与接口技术,05,4.0,考试,王健强* ,1-16周,4,1,主校区,逸夫教学楼,YF615,75,42
电气工程学院,94L112Q,微机原理与接口技术,05,4.0,考试,王健强* ,"9,11,13,15周上",1,4,主校区,逸夫教学楼,YF615,75,42
电气工程学院,94L112Q,微机原理与接口技术,05,4.0,考试,王健强* ,1-16周,2,1,主校区,逸夫教学楼,YF615,75,42
电气工程学院,94L119Q,自动控制理论,01,4.0,考试,王艳* ,1-16周,3,2,主校区,逸夫教学楼,YF414,70,1
电气工程学院,94L119Q,自动控制理论,01,4.0,考试,王艳* ,1-16周,1,1,主校区,逸夫教学楼,YF302,70,1
电气工程学院,94L119Q,自动控制理论,01,4.0,考试,王艳* ,"10,12,14,16周上",5,1,主校区,逸夫教学楼,YF302,70,1
电气工程学院,94L119Q,自动控制理论,02,4.0,考试,董春* ,1-16周,3,2,主校区,逸夫教学楼,YF609,70,26
电气工程学院,94L119Q,自动控制理论,02,4.0,考试,董春* ,1-16周,1,1,主校区,逸夫教学楼,YF609,70,26
电气工程学院,94L119Q,自动控制理论,02,4.0,考试,董春* ,"10,12,14,16周上",5,1,主校区,逸夫教学楼,YF609,70,26
电气工程学院,94L119Q,自动控制理论,03,4.0,考试,林飞* ,1-16周,1,1,主校区,思源东楼,SD107,70,4
电气工程学院,94L119Q,自动控制理论,03,4.0,考试,林飞* ,1-16周,3,2,主校区,思源东楼,SD107,70,4
电气工程学院,94L119Q,自动控制理论,03,4.0,考试,林飞* ,"10,12,14,16周上",5,1,主校区,思源东楼,SD107,70,4
电气工程学院,94L119Q,自动控制理论,04,4.0,考试,杜欣* ,"10,12,14,16周上",5,1,主校区,思源东楼,SD108,70,0
电气工程学院,94L119Q,自动控制理论,04,4.0,考试,杜欣* ,1-16周,1,1,主校区,思源东楼,SD108,70,0
电气工程学院,94L119Q,自动控制理论,04,4.0,考试,杜欣* ,1-16周,3,2,主校区,思源东楼,SD108,70,0
电气工程学院,94L119Q,自动控制理论,05,4.0,考试,徐春梅* ,"10,12,14,16周上",5,1,主校区,逸夫教学楼,YF512,70,0
电气工程学院,94L119Q,自动控制理论,05,4.0,考试,徐春梅* ,1-16周,1,1,主校区,逸夫教学楼,YF512,70,0
电气工程学院,94L119Q,自动控制理论,05,4.0,考试,徐春梅* ,1-16周,3,2,主校区,逸夫教学楼,YF512,70,0
电气工程学院,94L120Q,电路,01,6.0,考试,黄辉* ,1-16周,4,1,主校区,思源楼,SY301,75,0
电气工程学院,94L120Q,电路,01,6.0,考试,黄辉* ,1-16周,5,1,主校区,逸夫教学楼,YF208,75,0
电气工程学院,94L120Q,电路,01,6.0,考试,黄辉* ,1-16周,1,2,主校区,思源东楼,SD206,75,0
电气工程学院,94L120Q,电路,01,6.0,考试,黄辉* ,"10,12,14,16周上",2,2,主校区,思源楼,SY301,75,0
电气工程学院,94L120Q,电路,02,6.0,考试,马晓春* ,1-16周,5,1,主校区,逸夫教学楼,YF104,75,0
电气工程学院,94L120Q,电路,02,6.0,考试,马晓春* ,1-16周,1,2,主校区,逸夫教学楼,YF609,75,0
电气工程学院,94L120Q,电路,02,6.0,考试,马晓春* ,"10,12,14,16周上",2,2,主校区,逸夫教学楼,YF104,75,0
电气工程学院,94L120Q,电路,02,6.0,考试,马晓春* ,1-16周,4,1,主校区,思源西楼,SX201,75,0
电气工程学院,94L120Q,电路,03,6.0,考试,王玫* ,"10,12,14,16周上",2,2,主校区,逸夫教学楼,YF307,75,44
电气工程学院,94L120Q,电路,03,6.0,考试,王玫* ,1-16周,4,1,主校区,思源楼,SY206,75,44
电气工程学院,94L120Q,电路,03,6.0,考试,王玫* ,1-16周,1,2,主校区,逸夫教学楼,YF608,75,44
电气工程学院,94L120Q,电路,03,6.0,考试,王玫* ,1-16周,5,1,主校区,逸夫教学楼,YF209,75,44
电气工程学院,94L120Q,电路,04,6.0,考试,叶晶晶* ,1-16周,5,1,主校区,逸夫教学楼,YF604,76,0
电气工程学院,94L120Q,电路,04,6.0,考试,叶晶晶* ,1-16周,4,1,主校区,思源楼,SY105,76,0
电气工程学院,94L120Q,电路,04,6.0,考试,叶晶晶* ,"10,12,14,16周上",2,2,主校区,逸夫教学楼,YF614,76,0
电气工程学院,94L120Q,电路,04,6.0,考试,叶晶晶* ,1-16周,1,2,主校区,逸夫教学楼,YF512,76,0
电气工程学院,94L120Q,电路,05,6.0,考试,佟庆彬* ,1-16周,1,2,主校区,逸夫教学楼,YF413,75,0
电气工程学院,94L120Q,电路,05,6.0,考试,佟庆彬* ,1-16周,5,1,主校区,逸夫教学楼,YF611,75,0
电气工程学院,94L120Q,电路,05,6.0,考试,佟庆彬* ,1-16周,4,1,主校区,思源西楼,SX107,75,0
电气工程学院,94L120Q,电路,05,6.0,考试,佟庆彬* ,"10,12,14,16周上",2,2,主校区,逸夫教学楼,YF615,75,0
电气工程学院,94L121Q,电路与电子技术,01,3.0,考试,焦超群* ,"1,3,5,7,9,11,13,15周",5,4,主校区,逸夫教学楼,YF409,80,0
电气工程学院,94L121Q,电路与电子技术,01,3.0,考试,焦超群* ,1-16周,2,4,主校区,逸夫教学楼,YF406,80,0
电气工程学院,94L121Q,电路与电子技术,02,3.0,考试,王昕* ,1-16周,2,4,主校区,逸夫教学楼,YF408,81,0
电气工程学院,94L121Q,电路与电子技术,02,3.0,考试,王昕* ,"1,3,5,7,9,11,13,15周",5,4,主校区,逸夫教学楼,YF512,81,0
电气工程学院,94L121Q,电路与电子技术,03,3.0,考试,郭芳* ,1-16周,2,4,主校区,逸夫教学楼,YF411,80,-1
电气工程学院,94L121Q,电路与电子技术,03,3.0,考试,郭芳* ,"1,3,5,7,9,11,13,15周",5,4,主校区,逸夫教学楼,YF608,80,-1
电气工程学院,94L121Q,电路与电子技术,04,3.0,考试,张立伟* ,"1,3,5,7,9,11,13,15周",5,4,主校区,逸夫教学楼,YF609,80,1
电气工程学院,94L121Q,电路与电子技术,04,3.0,考试,张立伟* ,1-16周,2,4,主校区,逸夫教学楼,YF413,80,1
电气工程学院,94L121Q,电路与电子技术,05,3.0,考试,周晖* ,"1,3,5,7,9,11,13,15周",5,4,主校区,逸夫教学楼,YF305,80,-1
电气工程学院,94L121Q,电路与电子技术,05,3.0,考试,周晖* ,1-16周,2,4,主校区,逸夫教学楼,YF305,80,-1
电气工程学院,94L143Q,信号与系统(B),01,3.0,考试,邱瑞昌* ,1-16周,4,4,主校区,逸夫教学楼,YF305,90,0
电气工程学院,94L143Q,信号与系统(B),01,3.0,考试,邱瑞昌* ,"2,4,6,8,10,12,14,16周上",1,4,主校区,逸夫教学楼,YF305,90,0
电气工程学院,94L143Q,信号与系统(B),02,3.0,考试,王玫* ,1-16周,4,4,主校区,逸夫教学楼,YF307,90,43
电气工程学院,94L143Q,信号与系统(B),02,3.0,考试,王玫* ,"2,4,6,8,10,12,14,16周上",1,4,主校区,逸夫教学楼,YF307,90,43
电气工程学院,94L143Q,信号与系统(B),03,3.0,考试,万庆祝* ,1-16周,4,4,主校区,逸夫教学楼,YF409,90,0
电气工程学院,94L143Q,信号与系统(B),03,3.0,考试,万庆祝* ,"2,4,6,8,10,12,14,16周上",1,4,主校区,逸夫教学楼,YF409,90,0
电气工程学院,94L143Q,信号与系统(B),04,3.0,考试,李腾* ,1-16周,4,4,主校区,逸夫教学楼,YF414,90,0
电气工程学院,94L143Q,信号与系统(B),04,3.0,考试,李腾* ,"2,4,6,8,10,12,14,16周上",1,4,主校区,逸夫教学楼,YF414,90,0
软件学院,A0L154Q,现代信息导论,01,1.0,考试,阮秋琦* ,1-8周,3,5,主校区,逸夫教学楼,YF208,60,0
软件学院,A0L202Q,英语口语,01,2.0,考查,john haig* ,1-16周,2,1,主校区,逸夫教学楼,YF309,40,10
软件学院,A0L203Q,离散结构（双语）,01,4.0,考试,刘铎* ,1-16周,2,1,主校区,逸夫教学楼,YF312,70,0
软件学院,A0L203Q,离散结构（双语）,01,4.0,考试,刘铎* ,1-16周,5,1,主校区,逸夫教学楼,YF312,70,0
软件学院,A0L203Q,离散结构（双语）,02,4.0,考试,袁岗* ,1-16周,5,1,主校区,逸夫教学楼,YF313,70,28
软件学院,A0L203Q,离散结构（双语）,02,4.0,考试,袁岗* ,1-16周,2,1,主校区,逸夫教学楼,YF313,70,28
软件学院,A0L203Q,离散结构（双语）,03,4.0,考试,袁岗* ,1-16周,5,5,主校区,逸夫教学楼,YF312,70,29
软件学院,A0L203Q,离散结构（双语）,03,4.0,考试,袁岗* ,1-16周,2,5,主校区,逸夫教学楼,YF312,70,29
软件学院,A0L203Q,离散结构（双语）,04,4.0,考试,郝荣霞* ,1-16周,4,6,主校区,机械楼,Z104,70,58
软件学院,A0L203Q,离散结构（双语）,04,4.0,考试,郝荣霞* ,1-16周,1,6,主校区,机械楼,Z104,70,58
软件学院,A0L207Q,数据结构与算法设计（双语）,01,4.0,考试,冯凤娟* ,1-16周,1,2,主校区,逸夫教学楼,YF313,70,0
软件学院,A0L207Q,数据结构与算法设计（双语）,01,4.0,考试,冯凤娟* ,1-16周,4,2,主校区,逸夫教学楼,YF313,70,0
软件学院,A0L207Q,数据结构与算法设计（双语）,02,4.0,考试,冯凤娟* ,1-16周,4,4,主校区,逸夫教学楼,YF508,70,24
软件学院,A0L207Q,数据结构与算法设计（双语）,02,4.0,考试,冯凤娟* ,1-16周,1,4,主校区,逸夫教学楼,YF508,70,24
软件学院,A0L207Q,数据结构与算法设计（双语）,03,4.0,考试,冯凤娟* ,1-16周,5,2,主校区,逸夫教学楼,YF312,70,34
软件学院,A0L207Q,数据结构与算法设计（双语）,03,4.0,考试,冯凤娟* ,1-16周,2,2,主校区,逸夫教学楼,YF312,70,34
软件学院,A0L207Q,数据结构与算法设计（双语）,04,4.0,考试,王方石* ,1-16周,5,2,主校区,逸夫教学楼,YF313,70,54
软件学院,A0L207Q,数据结构与算法设计（双语）,04,4.0,考试,王方石* ,1-16周,2,2,主校区,逸夫教学楼,YF313,70,54
软件学院,A0L212Q,数字媒体概论,01,1.0,考查,吴炜* ,1-4周上,6,1,主校区,思源楼,SY106,100,0
软件学院,A0L214Q,软件系统分析与设计技术（双语）,01,4.0,考查,张红延* ,1-16周,1,5,主校区,逸夫教学楼,YF601,50,0
软件学院,A0L214Q,软件系统分析与设计技术（双语）,01,4.0,考查,张红延* ,1-16周,4,5,主校区,逸夫教学楼,YF601,50,0
软件学院,A0L214Q,软件系统分析与设计技术（双语）,02,4.0,考查,曾立刚* ,1-16周,1,5,主校区,逸夫教学楼,YF603,50,31
软件学院,A0L214Q,软件系统分析与设计技术（双语）,02,4.0,考查,曾立刚* ,1-16周,4,5,主校区,逸夫教学楼,YF603,50,31
软件学院,A0L214Q,软件系统分析与设计技术（双语）,03,4.0,考查,郑萌* ,1-16周,4,6,主校区,逸夫教学楼,YF601,50,0
软件学院,A0L214Q,软件系统分析与设计技术（双语）,03,4.0,考查,郑萌* ,1-16周,1,6,主校区,逸夫教学楼,YF601,50,0
软件学院,A0L214Q,软件系统分析与设计技术（双语）,04,4.0,考查,张红延* ,1-16周,1,1,主校区,逸夫教学楼,YF601,50,25
软件学院,A0L214Q,软件系统分析与设计技术（双语）,04,4.0,考查,张红延* ,1-16周,4,1,主校区,逸夫教学楼,YF601,50,25
软件学院,A0L215Q,软件工程管理（英文）,01,3.0,考查,白溥* ,"1,3,5,7,9,11,13,15周",3,4,主校区,逸夫教学楼,YF312,70,0
软件学院,A0L215Q,软件工程管理（英文）,01,3.0,考查,白溥* ,1-16周,1,2,主校区,逸夫教学楼,YF312,70,0
